Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;verificador
589-02-8023;A;Yangon;Socio;Masculino;Alimentos y bebidas;83.77;2;8.377;175.917;15/01/2019;10:54;Tarjeta de Crédito;167.54;4.761904762;8.377;7.0;True
420-04-7590;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;99.7;3;14.955;314.055;18/03/2019;11:29;Billetera Electrónica;299.1;4.761904762;14.955;4.7;True
182-88-2763;B;Mandalay;Socio;Masculino;Alimentos y bebidas;79.91;3;11.9865;251.7165;20/03/2019;19:28;Tarjeta de Crédito;239.73;4.761904762;11.9865;5.0;True
188-55-0967;B;Mandalay;Socio;Masculino;Salud y belleza;66.47;10;33.235;697.935;15/01/2019;15:01;Tarjeta de Crédito;664.7;4.761904762;33.235;5.0;True
610-46-4100;A;Yangon;Normal;Masculino;Salud y belleza;28.95;7;10.1325;212.7825;03/03/2019;20:31;Tarjeta de Crédito;202.65;4.761904762;10.1325;6.0;True
318-81-2368;C;Naypyitaw;Normal;Femenino;Accesorios electrónicos;46.2;1;2.31;48.51;19/03/2019;12:16;Efectivo;46.2;4.761904762;2.31;6.3;True
364-33-8584;B;Mandalay;Socio;Femenino;Alimentos y bebidas;17.63;5;4.4075;92.5575;08/03/2019;15:27;Efectivo;88.15;4.761904762;4.4075;8.5;True
665-63-9737;B;Mandalay;Normal;Masculino;Complementos de moda;52.42;3;7.862999999999999;165.123;27/02/2019;17:36;Billetera Electrónica;157.26;4.761904762;7.862999999999999;7.5;True
695-09-5146;B;Mandalay;Socio;Femenino;Alimentos y bebidas;98.79;3;14.8185;311.1885;23/02/2019;20:00;Billetera Electrónica;296.37;4.761904762;14.8185;6.4;True
155-45-3814;C;Naypyitaw;Socio;Femenino;Accesorios electrónicos;88.55;8;35.42;743.82;19/03/2019;15:29;Billetera Electrónica;708.4;4.761904762;35.42;4.7;True
794-32-2436;B;Mandalay;Socio;Masculino;Accesorios electrónicos;55.67;2;5.567;116.907;27/03/2019;15:08;Billetera Electrónica;111.34;4.761904762;5.567;6.0;True
131-15-8856;C;Naypyitaw;Socio;Femenino;Alimentos y bebidas;72.52;8;29.008000000000003;609.168;30/03/2019;19:26;Tarjeta de Crédito;580.16;4.761904762;29.008000000000003;4.0;True
273-84-2164;C;Naypyitaw;Socio;Masculino;Accesorios electrónicos;12.05;5;3.0125;63.2625;16/02/2019;15:53;Billetera Electrónica;60.25;4.761904762;3.0125;5.5;True
706-36-6154;A;Yangon;Socio;Masculino;Hogar y estilo de vida;19.36;9;8.712;182.952;18/01/2019;18:43;Billetera Electrónica;174.24;4.761904762;8.712;8.7;True
778-89-7974;C;Naypyitaw;Normal;Masculino;Salud y belleza;70.21;6;21.063;442.323;30/03/2019;14:58;Efectivo;421.26;4.761904762;21.063;7.4;True
574-31-8277;B;Mandalay;Socio;Masculino;Complementos de moda;33.63;1;1.6815;35.3115;20/03/2019;19:55;Efectivo;33.63;4.761904762;1.6815;5.6;True
859-71-0933;C;Naypyitaw;Socio;Femenino;Deportes y viajes;15.49;2;1.5490000000000002;32.529;16/01/2019;15:10;Efectivo;30.98;4.761904762;1.5490000000000002;6.3;True
740-11-5257;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;24.74;10;12.37;259.77;24/02/2019;16:44;Efectivo;247.4;4.761904762;12.37;7.1;True
369-82-2676;B;Mandalay;Normal;Masculino;Accesorios electrónicos;75.66;5;18.915;397.215;15/01/2019;18:22;Billetera Electrónica;378.3;4.761904762;18.915;7.8;True
563-47-4072;B;Mandalay;Normal;Femenino;Salud y belleza;55.81;6;16.743;351.603;22/01/2019;11:52;Efectivo;334.86;4.761904762;16.743;9.9;True
742-04-5161;A;Yangon;Socio;Masculino;Hogar y estilo de vida;72.78;10;36.39;764.19;03/02/2019;17:24;Efectivo;727.8;4.761904762;36.39;7.3;True
149-15-7606;B;Mandalay;Socio;Masculino;Deportes y viajes;37.32;9;16.794;352.67400000000004;06/03/2019;15:31;Billetera Electrónica;335.88;4.761904762;16.794;5.1;True
133-77-3154;B;Mandalay;Socio;Masculino;Complementos de moda;60.18;4;12.036;252.756;16/02/2019;18:04;Tarjeta de Crédito;240.72;4.761904762;12.036;9.4;True
169-52-4504;A;Yangon;Normal;Femenino;Accesorios electrónicos;15.69;3;2.3535;49.4235;14/03/2019;14:13;Tarjeta de Crédito;47.07;4.761904762;2.3535;5.8;True
250-81-7186;C;Naypyitaw;Normal;Femenino;Accesorios electrónicos;99.69;1;4.9845;104.6745;27/02/2019;10:23;Tarjeta de Crédito;99.69;4.761904762;4.9845;8.0;True
562-12-5430;A;Yangon;Socio;Femenino;Complementos de moda;88.15;3;13.2225;277.6725;18/01/2019;10:11;Billetera Electrónica;264.45;4.761904762;13.2225;7.9;True
816-72-8853;A;Yangon;Socio;Femenino;Deportes y viajes;27.93;5;6.9825;146.6325;29/01/2019;15:48;Efectivo;139.65;4.761904762;6.9825;5.9;True
491-38-3499;A;Yangon;Socio;Masculino;Complementos de moda;55.45;1;2.7725;58.2225;26/02/2019;17:46;Tarjeta de Crédito;55.45;4.761904762;2.7725;4.9;True
322-02-2271;B;Mandalay;Normal;Femenino;Deportes y viajes;42.97;3;6.4455;135.3555;03/02/2019;11:46;Efectivo;128.91;4.761904762;6.4455;9.3;True
842-29-4695;C;Naypyitaw;Socio;Masculino;Deportes y viajes;17.14;7;5.999;125.979;16/01/2019;12:07;Tarjeta de Crédito;119.98;4.761904762;5.999;7.9;True
725-67-2480;B;Mandalay;Socio;Femenino;Complementos de moda;58.75;6;17.625;370.125;24/03/2019;18:14;Tarjeta de Crédito;352.5;4.761904762;17.625;5.9;True
641-51-2661;C;Naypyitaw;Socio;Femenino;Alimentos y bebidas;87.1;10;43.55;914.55;12/02/2019;14:45;Tarjeta de Crédito;871.0;4.761904762;43.55;9.9;True
714-02-3114;C;Naypyitaw;Normal;Femenino;Deportes y viajes;98.8;2;9.88;207.48;21/02/2019;11:39;Efectivo;197.6;4.761904762;9.88;7.7;True
518-17-2983;A;Yangon;Normal;Femenino;Complementos de moda;48.63;4;9.726;204.246;04/02/2019;15:44;Billetera Electrónica;194.52;4.761904762;9.726;7.6;True
779-42-2410;B;Mandalay;Socio;Masculino;Alimentos y bebidas;57.74;3;8.661;181.881;20/02/2019;13:06;Billetera Electrónica;173.22;4.761904762;8.661;7.7;True
190-14-3147;B;Mandalay;Normal;Femenino;Salud y belleza;17.97;4;3.594;75.47399999999999;23/02/2019;20:43;Billetera Electrónica;71.88;4.761904762;3.594;6.4;True
408-66-6712;C;Naypyitaw;Socio;Femenino;Salud y belleza;47.71;6;14.313;300.573;16/02/2019;14:19;Billetera Electrónica;286.26;4.761904762;14.313;4.4;True
679-22-6530;B;Mandalay;Normal;Femenino;Deportes y viajes;40.62;2;4.062;85.302;17/01/2019;10:01;Tarjeta de Crédito;81.24;4.761904762;4.062;4.1;True
588-47-8641;A;Yangon;Socio;Masculino;Complementos de moda;56.04;10;28.02;588.42;14/01/2019;19:30;Billetera Electrónica;560.4;4.761904762;28.02;4.4;True
642-61-4706;B;Mandalay;Socio;Masculino;Alimentos y bebidas;93.4;2;9.34;196.14;30/03/2019;16:34;Efectivo;186.8;4.761904762;9.34;5.5;True
576-31-4774;B;Mandalay;Normal;Femenino;Salud y belleza;73.41;3;11.0115;231.2415;02/03/2019;13:10;Billetera Electrónica;220.23;4.761904762;11.0115;4.0;True
556-41-6224;C;Naypyitaw;Normal;Masculino;Salud y belleza;33.64;8;13.456;282.576;15/02/2019;17:10;Tarjeta de Crédito;269.12;4.761904762;13.456;9.3;True
811-03-8790;A;Yangon;Normal;Femenino;Accesorios electrónicos;45.48;10;22.74;477.54;01/03/2019;10:22;Tarjeta de Crédito;454.8;4.761904762;22.74;4.8;True
242-11-3142;B;Mandalay;Socio;Masculino;Complementos de moda;83.77;2;8.377;175.917;24/02/2019;19:57;Efectivo;167.54;4.761904762;8.377;4.6;True
752-23-3760;B;Mandalay;Socio;Femenino;Deportes y viajes;64.08;7;22.428;470.98800000000006;19/02/2019;19:29;Tarjeta de Crédito;448.56;4.761904762;22.428;7.3;True
274-05-5470;A;Yangon;Socio;Femenino;Alimentos y bebidas;73.47;4;14.694;308.574;23/02/2019;18:30;Efectivo;293.88;4.761904762;14.694;6.0;True
648-94-3045;C;Naypyitaw;Normal;Masculino;Salud y belleza;58.95;10;29.475;618.975;07/02/2019;14:27;Billetera Electrónica;589.5;4.761904762;29.475;8.1;True
130-67-4723;A;Yangon;Socio;Masculino;Alimentos y bebidas;48.5;6;14.55;305.55;11/01/2019;13:57;Billetera Electrónica;291.0;4.761904762;14.55;9.4;True
528-87-5606;B;Mandalay;Socio;Femenino;Accesorios electrónicos;39.48;1;1.974;41.45399999999999;12/02/2019;19:43;Efectivo;39.48;4.761904762;1.974;6.5;True
320-85-2052;B;Mandalay;Normal;Femenino;Deportes y viajes;34.81;1;1.7405;36.5505;14/01/2019;10:11;Tarjeta de Crédito;34.81;4.761904762;1.7405;7.0;True
370-96-0655;C;Naypyitaw;Normal;Femenino;Complementos de moda;49.32;6;14.796;310.716;09/01/2019;13:46;Billetera Electrónica;295.92;4.761904762;14.796;7.1;True
105-10-6182;A;Yangon;Socio;Masculino;Complementos de moda;21.48;2;2.148;45.108;27/02/2019;12:22;Billetera Electrónica;42.96;4.761904762;2.148;6.6;True
510-79-0415;B;Mandalay;Socio;Femenino;Deportes y viajes;23.08;6;6.924;145.404;24/01/2019;19:20;Billetera Electrónica;138.48;4.761904762;6.924;4.9;True
241-96-5076;B;Mandalay;Socio;Femenino;Hogar y estilo de vida;49.1;2;4.91;103.11;08/01/2019;12:58;Tarjeta de Crédito;98.2;4.761904762;4.91;6.4;True
767-97-4650;B;Mandalay;Socio;Femenino;Deportes y viajes;64.83;2;6.483;136.143;08/01/2019;11:59;Tarjeta de Crédito;129.66;4.761904762;6.483;8.0;True
648-83-1321;A;Yangon;Socio;Masculino;Hogar y estilo de vida;63.56;10;31.78;667.38;16/01/2019;17:59;Efectivo;635.6;4.761904762;31.78;4.3;True
173-57-2300;C;Naypyitaw;Socio;Masculino;Deportes y viajes;72.88;2;7.287999999999999;153.048;13/03/2019;12:51;Efectivo;145.76;4.761904762;7.287999999999999;6.1;True
305-03-2383;A;Yangon;Normal;Femenino;Alimentos y bebidas;67.1;3;10.065;211.365;15/02/2019;10:36;Efectivo;201.3;4.761904762;10.065;7.5;True
394-55-6384;C;Naypyitaw;Socio;Femenino;Deportes y viajes;70.19;9;31.5855;663.2955;25/01/2019;13:38;Efectivo;631.71;4.761904762;31.5855;6.7;True
266-20-6657;C;Naypyitaw;Socio;Masculino;Alimentos y bebidas;55.04;7;19.264;404.544;12/03/2019;19:39;Billetera Electrónica;385.28;4.761904762;19.264;5.2;True
689-05-1884;A;Yangon;Socio;Masculino;Salud y belleza;48.63;10;24.315;510.615;04/03/2019;12:44;Efectivo;486.3;4.761904762;24.315;8.8;True
196-01-2849;C;Naypyitaw;Socio;Femenino;Complementos de moda;73.38;7;25.683000000000003;539.3430000000001;10/02/2019;13:56;Efectivo;513.66;4.761904762;25.683000000000003;9.5;True
372-62-5264;C;Naypyitaw;Normal;Femenino;Alimentos y bebidas;52.6;9;23.67;497.07;16/01/2019;14:42;Efectivo;473.4;4.761904762;23.67;7.6;True
800-09-8606;A;Yangon;Socio;Femenino;Hogar y estilo de vida;87.37;5;21.8425;458.6925;29/01/2019;19:45;Efectivo;436.85;4.761904762;21.8425;6.6;True
182-52-7000;A;Yangon;Socio;Femenino;Deportes y viajes;27.04;4;5.408;113.568;01/01/2019;20:26;Billetera Electrónica;108.16;4.761904762;5.408;6.9;True
826-58-8051;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;62.19;4;12.438;261.198;06/01/2019;19:46;Billetera Electrónica;248.76;4.761904762;12.438;4.3;True
868-06-0466;A;Yangon;Socio;Masculino;Accesorios electrónicos;69.58;9;31.311;657.5310000000001;19/02/2019;19:38;Tarjeta de Crédito;626.22;4.761904762;31.311;7.8;True
751-41-9720;C;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;97.5;10;48.75;1023.75;12/01/2019;16:18;Billetera Electrónica;975.0;4.761904762;48.75;8.0;True
626-43-7888;C;Naypyitaw;Normal;Femenino;Complementos de moda;60.41;8;24.164;507.444;07/02/2019;12:23;Billetera Electrónica;483.28;4.761904762;24.164;9.6;True
176-64-7711;B;Mandalay;Normal;Masculino;Alimentos y bebidas;32.32;3;4.848;101.808;27/03/2019;19:11;Tarjeta de Crédito;96.96;4.761904762;4.848;4.3;True
191-29-0321;B;Mandalay;Socio;Femenino;Complementos de moda;19.77;10;9.885;207.585;27/02/2019;18:57;Tarjeta de Crédito;197.7;4.761904762;9.885;5.0;True
729-06-2010;B;Mandalay;Socio;Masculino;Salud y belleza;80.47;9;36.2115;760.4415;06/01/2019;11:18;Efectivo;724.23;4.761904762;36.2115;9.2;True
640-48-5028;B;Mandalay;Socio;Femenino;Hogar y estilo de vida;88.39;9;39.7755;835.2855;02/03/2019;12:40;Efectivo;795.51;4.761904762;39.7755;6.3;True
186-79-9562;B;Mandalay;Normal;Masculino;Salud y belleza;71.77;7;25.1195;527.5095;29/03/2019;14:06;Efectivo;502.39;4.761904762;25.1195;8.9;True
834-45-5519;B;Mandalay;Normal;Femenino;Accesorios electrónicos;43.0;4;8.6;180.6;31/01/2019;20:48;Billetera Electrónica;172.0;4.761904762;8.6;7.6;True
162-65-8559;C;Naypyitaw;Socio;Masculino;Alimentos y bebidas;68.98;1;3.449;72.429;21/01/2019;20:13;Efectivo;68.98;4.761904762;3.449;4.8;True
760-27-5490;C;Naypyitaw;Normal;Masculino;Complementos de moda;15.62;8;6.247999999999999;131.208;20/01/2019;20:37;Billetera Electrónica;124.96;4.761904762;6.247999999999999;9.1;True
445-30-9252;A;Yangon;Normal;Masculino;Deportes y viajes;25.7;3;3.855;80.955;17/01/2019;17:59;Billetera Electrónica;77.1;4.761904762;3.855;6.1;True
786-94-2700;A;Yangon;Socio;Masculino;Alimentos y bebidas;80.62;6;24.186;507.906;28/02/2019;20:18;Efectivo;483.72;4.761904762;24.186;9.1;True
728-88-7867;C;Naypyitaw;Socio;Femenino;Hogar y estilo de vida;75.53;4;15.106;317.226;19/03/2019;15:52;Billetera Electrónica;302.12;4.761904762;15.106;8.3;True
183-21-3799;C;Naypyitaw;Normal;Femenino;Accesorios electrónicos;77.63;9;34.9335;733.6035;19/02/2019;15:14;Billetera Electrónica;698.67;4.761904762;34.9335;7.2;True
268-20-3585;C;Naypyitaw;Normal;Femenino;Salud y belleza;13.85;9;6.2325;130.8825;04/02/2019;12:50;Billetera Electrónica;124.65;4.761904762;6.2325;6.0;True
735-32-9839;C;Naypyitaw;Socio;Masculino;Complementos de moda;98.7;8;39.48;829.08;31/01/2019;10:36;Billetera Electrónica;789.6;4.761904762;39.48;8.5;True
258-92-7466;A;Yangon;Normal;Femenino;Salud y belleza;35.68;5;8.92;187.32;06/02/2019;18:33;Tarjeta de Crédito;178.4;4.761904762;8.92;6.6;True
857-16-3520;A;Yangon;Socio;Femenino;Complementos de moda;71.46;7;25.011;525.231;28/03/2019;16:06;Billetera Electrónica;500.22;4.761904762;25.011;4.5;True
482-17-1179;A;Yangon;Socio;Masculino;Accesorios electrónicos;11.94;3;1.791;37.611;19/01/2019;12:47;Tarjeta de Crédito;35.82;4.761904762;1.791;8.1;True
788-21-5741;A;Yangon;Normal;Masculino;Complementos de moda;45.38;3;6.807;142.947;17/02/2019;13:34;Tarjeta de Crédito;136.14;4.761904762;6.807;7.2;True
821-14-9046;B;Mandalay;Socio;Femenino;Complementos de moda;17.48;6;5.244;110.124;18/01/2019;15:04;Tarjeta de Crédito;104.88;4.761904762;5.244;6.1;True
418-05-0656;B;Mandalay;Normal;Femenino;Complementos de moda;25.56;7;8.946;187.866;02/02/2019;20:42;Efectivo;178.92;4.761904762;8.946;7.1;True
678-79-0726;C;Naypyitaw;Socio;Femenino;Deportes y viajes;90.63;9;40.7835;856.4535;18/01/2019;15:28;Efectivo;815.67;4.761904762;40.7835;5.1;True
776-68-1096;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;44.12;3;6.617999999999999;138.97799999999998;18/03/2019;13:45;Tarjeta de Crédito;132.36;4.761904762;6.617999999999999;7.9;True
592-46-1692;C;Naypyitaw;Socio;Femenino;Alimentos y bebidas;36.77;7;12.8695;270.2595;11/01/2019;20:10;Efectivo;257.39;4.761904762;12.8695;7.4;True
434-35-9162;B;Mandalay;Socio;Masculino;Alimentos y bebidas;23.34;4;4.668;98.028;04/02/2019;18:53;Billetera Electrónica;93.36;4.761904762;4.668;7.4;True
149-14-0304;C;Naypyitaw;Socio;Femenino;Salud y belleza;28.5;8;11.4;239.4;06/02/2019;14:24;Efectivo;228.0;4.761904762;11.4;6.6;True
442-44-6497;C;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;55.57;3;8.3355;175.0455;08/01/2019;11:42;Tarjeta de Crédito;166.71;4.761904762;8.3355;5.9;True
174-64-0215;B;Mandalay;Normal;Masculino;Deportes y viajes;69.74;10;34.87;732.27;05/03/2019;17:49;Tarjeta de Crédito;697.4;4.761904762;34.87;8.9;True
210-74-9613;C;Naypyitaw;Normal;Masculino;Complementos de moda;97.26;4;19.452;408.492;16/03/2019;15:33;Billetera Electrónica;389.04;4.761904762;19.452;6.8;True
299-29-0180;B;Mandalay;Socio;Femenino;Hogar y estilo de vida;52.18;7;18.263;383.523;09/03/2019;10:54;Efectivo;365.26;4.761904762;18.263;9.3;True
247-11-2470;A;Yangon;Socio;Femenino;Complementos de moda;22.32;4;4.464;93.744;01/03/2019;16:23;Tarjeta de Crédito;89.28;4.761904762;4.464;4.4;True
635-28-5728;A;Yangon;Normal;Masculino;Salud y belleza;56.0;3;8.4;176.4;28/02/2019;19:33;Billetera Electrónica;168.0;4.761904762;8.4;4.8;True
756-49-0168;A;Yangon;Socio;Masculino;Complementos de moda;19.7;1;0.985;20.685;08/02/2019;11:39;Billetera Electrónica;19.7;4.761904762;0.985;9.5;True
438-23-1242;B;Mandalay;Normal;Masculino;Accesorios electrónicos;75.88;7;26.558000000000003;557.7180000000001;24/01/2019;10:38;Billetera Electrónica;531.16;4.761904762;26.558000000000003;8.9;True
238-45-6950;B;Mandalay;Socio;Masculino;Alimentos y bebidas;53.72;1;2.6860000000000004;56.406000000000006;01/03/2019;20:03;Billetera Electrónica;53.72;4.761904762;2.6860000000000004;6.4;True
607-65-2441;C;Naypyitaw;Socio;Masculino;Salud y belleza;81.95;10;40.975;860.475;10/03/2019;12:39;Tarjeta de Crédito;819.5;4.761904762;40.975;6.0;True
386-27-7606;C;Naypyitaw;Socio;Femenino;Hogar y estilo de vida;81.2;7;28.42;596.82;23/03/2019;15:59;Tarjeta de Crédito;568.4;4.761904762;28.42;8.1;True
137-63-5492;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;58.76;10;29.38;616.98;29/01/2019;14:26;Billetera Electrónica;587.6;4.761904762;29.38;9.0;True
197-77-7132;B;Mandalay;Socio;Masculino;Accesorios electrónicos;91.56;8;36.624;769.1039999999999;12/01/2019;18:22;Billetera Electrónica;732.48;4.761904762;36.624;6.0;True
805-86-0265;A;Yangon;Normal;Masculino;Hogar y estilo de vida;93.96;9;42.282;887.922;20/03/2019;11:32;Efectivo;845.64;4.761904762;42.282;9.8;True
733-29-1227;C;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;55.61;7;19.4635;408.7335;23/03/2019;12:41;Efectivo;389.27;4.761904762;19.4635;8.5;True
451-73-2711;C;Naypyitaw;Normal;Masculino;Alimentos y bebidas;84.83;1;4.2415;89.0715;14/01/2019;15:20;Billetera Electrónica;84.83;4.761904762;4.2415;8.8;True
373-14-0504;A;Yangon;Socio;Femenino;Deportes y viajes;71.63;2;7.162999999999999;150.423;12/02/2019;14:33;Billetera Electrónica;143.26;4.761904762;7.162999999999999;8.8;True
546-80-2899;A;Yangon;Socio;Masculino;Hogar y estilo de vida;37.69;2;3.769;79.149;20/02/2019;15:29;Billetera Electrónica;75.38;4.761904762;3.769;9.5;True
345-68-9016;C;Naypyitaw;Socio;Femenino;Deportes y viajes;31.67;8;12.668;266.028;02/01/2019;16:19;Tarjeta de Crédito;253.36;4.761904762;12.668;5.6;True
390-17-5806;C;Naypyitaw;Socio;Femenino;Alimentos y bebidas;38.42;1;1.921;40.341;02/02/2019;16:33;Efectivo;38.42;4.761904762;1.921;8.6;True
457-13-1708;B;Mandalay;Socio;Masculino;Complementos de moda;65.23;10;32.615;684.915;08/01/2019;19:07;Tarjeta de Crédito;652.3;4.761904762;32.615;5.2;True
664-14-2882;C;Naypyitaw;Socio;Femenino;Hogar y estilo de vida;10.53;5;2.6325;55.2825;30/01/2019;14:43;Tarjeta de Crédito;52.65;4.761904762;2.6325;5.8;True
487-79-6868;B;Mandalay;Socio;Femenino;Hogar y estilo de vida;12.29;9;5.5305;116.1405;26/03/2019;19:28;Tarjeta de Crédito;110.61;4.761904762;5.5305;8.0;True
314-23-4520;C;Naypyitaw;Socio;Masculino;Salud y belleza;81.23;7;28.4305;597.0405;15/01/2019;20:44;Efectivo;568.61;4.761904762;28.4305;9.0;True
210-30-7976;B;Mandalay;Socio;Femenino;Complementos de moda;22.32;4;4.464;93.744;14/03/2019;11:16;Billetera Electrónica;89.28;4.761904762;4.464;4.1;True
585-86-8361;A;Yangon;Normal;Femenino;Alimentos y bebidas;27.28;5;6.82;143.22;03/02/2019;10:31;Tarjeta de Crédito;136.4;4.761904762;6.82;8.6;True
807-14-7833;A;Yangon;Socio;Femenino;Accesorios electrónicos;17.42;10;8.71;182.91;22/02/2019;12:30;Billetera Electrónica;174.2;4.761904762;8.71;7.0;True
775-72-1988;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;73.28;5;18.32;384.72;24/01/2019;15:05;Billetera Electrónica;366.4;4.761904762;18.32;8.4;True
288-38-3758;C;Naypyitaw;Socio;Femenino;Complementos de moda;84.87;3;12.7305;267.3405;25/01/2019;18:30;Billetera Electrónica;254.61;4.761904762;12.7305;7.4;True
652-43-6591;A;Yangon;Normal;Femenino;Complementos de moda;97.29;8;38.916;817.2360000000001;09/03/2019;13:18;Tarjeta de Crédito;778.32;4.761904762;38.916;6.2;True
785-96-0615;B;Mandalay;Socio;Femenino;Accesorios electrónicos;35.74;8;14.296;300.216;17/02/2019;15:28;Billetera Electrónica;285.92;4.761904762;14.296;4.9;True
406-46-7107;A;Yangon;Normal;Femenino;Hogar y estilo de vida;96.52;6;28.956;608.076;11/01/2019;11:52;Efectivo;579.12;4.761904762;28.956;4.5;True
250-17-5703;A;Yangon;Socio;Masculino;Alimentos y bebidas;18.85;10;9.425;197.925;27/02/2019;18:24;Billetera Electrónica;188.5;4.761904762;9.425;5.6;True
156-95-3964;A;Yangon;Normal;Femenino;Alimentos y bebidas;55.39;4;11.078;232.638;25/03/2019;15:19;Billetera Electrónica;221.56;4.761904762;11.078;8.0;True
842-40-8179;B;Mandalay;Socio;Femenino;Alimentos y bebidas;77.2;10;38.6;810.6;11/02/2019;10:38;Tarjeta de Crédito;772.0;4.761904762;38.6;5.6;True
525-09-8450;B;Mandalay;Normal;Masculino;Accesorios electrónicos;72.13;10;36.065;757.365;31/01/2019;15:12;Tarjeta de Crédito;721.3;4.761904762;36.065;4.2;True
410-67-1709;A;Yangon;Socio;Femenino;Complementos de moda;63.88;8;25.552;536.592;20/01/2019;17:48;Billetera Electrónica;511.04;4.761904762;25.552;9.9;True
587-73-4862;A;Yangon;Socio;Femenino;Salud y belleza;10.69;5;2.6725;56.1225;26/03/2019;11:07;Billetera Electrónica;53.45;4.761904762;2.6725;7.6;True
787-87-2010;A;Yangon;Socio;Masculino;Salud y belleza;55.5;4;11.1;233.1;20/01/2019;15:48;Tarjeta de Crédito;222.0;4.761904762;11.1;6.6;True
593-14-4239;B;Mandalay;Normal;Femenino;Hogar y estilo de vida;95.46;8;38.184;801.8639999999999;05/03/2019;19:40;Billetera Electrónica;763.68;4.761904762;38.184;4.7;True
801-88-0346;C;Naypyitaw;Normal;Femenino;Complementos de moda;76.06;3;11.409;239.58900000000003;05/01/2019;20:30;Tarjeta de Crédito;228.18;4.761904762;11.409;9.8;True
388-76-2555;B;Mandalay;Normal;Masculino;Deportes y viajes;13.69;6;4.107;86.24700000000001;13/02/2019;13:59;Efectivo;82.14;4.761904762;4.107;6.3;True
711-31-1234;B;Mandalay;Normal;Femenino;Accesorios electrónicos;95.64;4;19.128;401.6880000000001;16/03/2019;18:51;Efectivo;382.56;4.761904762;19.128;7.9;True
886-54-6089;A;Yangon;Normal;Femenino;Hogar y estilo de vida;11.43;6;3.429;72.009;15/01/2019;17:24;Efectivo;68.58;4.761904762;3.429;7.7;True
