Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
521-18-7827;C;Naypyitaw;Member;Male;Home and lifestyle;39.39;5;9.8475;206.7975;1/22/2019;20:46;Credit card;196.95;4.7619047619999995;9.8475;8.7
220-28-1851;A;Yangon;Normal;Male;Home and lifestyle;34.73;2;3.4730000000000003;72.933;3/1/2019;18:14;Ewallet;69.46;4.7619047619999995;3.4730000000000003;9.7
600-38-9738;C;Naypyitaw;Member;Male;Sports and travel;71.92;5;17.98;377.58;1/17/2019;15:05;Credit card;359.6;4.7619047619999995;17.98;4.3
734-91-1155;B;Mandalay;Normal;Female;Electronic accessories;45.71;3;6.8565;143.9865;3/26/2019;10:34;Credit card;137.13;4.7619047619999995;6.8565;7.7
451-28-5717;C;Naypyitaw;Member;Female;Home and lifestyle;83.17;6;24.951;523.971;3/20/2019;11:23;Cash;499.02;4.7619047619999995;24.951;7.3
609-81-8548;A;Yangon;Member;Female;Home and lifestyle;37.44;6;11.232000000000001;235.872;2/6/2019;13:55;Credit card;224.64;4.7619047619999995;11.232000000000001;5.9
133-14-7229;C;Naypyitaw;Normal;Male;Health and beauty;62.87;2;6.287000000000001;132.02700000000002;1/1/2019;11:43;Cash;125.74;4.7619047619999995;6.287000000000001;5.0
534-01-4457;A;Yangon;Normal;Male;Food and beverages;81.71;6;24.513;514.773;1/27/2019;14:36;Credit card;490.26;4.7619047619999995;24.513;8.0
719-89-8991;A;Yangon;Member;Female;Sports and travel;91.41;5;22.8525;479.9025;2/25/2019;16:03;Ewallet;457.05;4.7619047619999995;22.8525;7.1
286-62-6248;B;Mandalay;Normal;Male;Fashion accessories;39.21;4;7.8420000000000005;164.68200000000002;1/16/2019;20:03;Credit card;156.84;4.7619047619999995;7.8420000000000005;9.0
339-38-9982;B;Mandalay;Member;Male;Fashion accessories;59.86;2;5.986000000000001;125.706;1/13/2019;14:55;Ewallet;119.72;4.7619047619999995;5.986000000000001;6.7
827-44-5872;B;Mandalay;Member;Female;Food and beverages;54.36;10;27.18;570.78;2/7/2019;11:28;Credit card;543.6;4.7619047619999995;27.18;6.1
827-77-7633;A;Yangon;Normal;Male;Sports and travel;98.09;9;44.1405;926.9505;2/17/2019;19:41;Cash;882.81;4.7619047619999995;44.1405;9.3
287-83-1405;A;Yangon;Normal;Male;Health and beauty;25.43;6;7.629;160.209;2/12/2019;19:01;Ewallet;152.58;4.7619047619999995;7.629;7.0
435-13-4908;A;Yangon;Member;Male;Fashion accessories;86.68;8;34.672;728.112;1/24/2019;18:04;Credit card;693.44;4.7619047619999995;34.672;7.2
857-67-9057;B;Mandalay;Normal;Male;Electronic accessories;22.95;10;11.475;240.975;2/6/2019;19:20;Ewallet;229.5;4.7619047619999995;11.475;8.2
236-27-1144;C;Naypyitaw;Normal;Female;Food and beverages;16.31;9;7.3395;154.1295;3/26/2019;10:31;Ewallet;146.79;4.7619047619999995;7.3395;8.4
892-05-6689;A;Yangon;Normal;Female;Home and lifestyle;28.32;5;7.08;148.68;3/11/2019;13:28;Ewallet;141.6;4.7619047619999995;7.08;6.2
583-41-4548;C;Naypyitaw;Normal;Male;Home and lifestyle;16.67;7;5.8345;122.5245;2/7/2019;11:36;Ewallet;116.69;4.7619047619999995;5.8345;7.4
339-12-4827;B;Mandalay;Member;Female;Fashion accessories;73.96;1;3.698;77.658;1/5/2019;11:32;Credit card;73.96;4.7619047619999995;3.698;5.0
643-38-7867;A;Yangon;Normal;Male;Home and lifestyle;97.94;1;4.897;102.837;3/7/2019;11:44;Ewallet;97.94;4.7619047619999995;4.897;6.9
308-81-0538;A;Yangon;Normal;Female;Fashion accessories;73.05;4;14.61;306.81;2/25/2019;17:16;Credit card;292.2;4.7619047619999995;14.61;4.9
358-88-9262;C;Naypyitaw;Member;Female;Food and beverages;87.48;6;26.244;551.124;2/1/2019;18:43;Ewallet;524.88;4.7619047619999995;26.244;5.1
460-35-4390;A;Yangon;Normal;Male;Home and lifestyle;30.68;3;4.602;96.64200000000001;1/22/2019;11:00;Ewallet;92.04;4.7619047619999995;4.602;9.1
343-87-0864;C;Naypyitaw;Member;Male;Health and beauty;75.88;1;3.7939999999999996;79.67399999999999;1/3/2019;10:30;Credit card;75.88;4.7619047619999995;3.7939999999999996;7.1
173-50-1108;B;Mandalay;Member;Female;Sports and travel;20.18;4;4.0360000000000005;84.756;2/13/2019;12:14;Credit card;80.72;4.7619047619999995;4.0360000000000005;5.0
243-47-2663;C;Naypyitaw;Member;Male;Electronic accessories;18.77;6;5.631;118.251;1/28/2019;16:43;Credit card;112.62;4.7619047619999995;5.631;5.5
841-18-8232;B;Mandalay;Normal;Female;Food and beverages;71.2;1;3.56;74.76;1/5/2019;20:40;Credit card;71.2;4.7619047619999995;3.56;9.2
701-23-5550;B;Mandalay;Member;Male;Home and lifestyle;38.81;4;7.7620000000000005;163.002;3/19/2019;13:40;Ewallet;155.24;4.7619047619999995;7.7620000000000005;4.9
647-50-1224;A;Yangon;Normal;Female;Fashion accessories;29.42;10;14.71;308.91;1/12/2019;16:23;Ewallet;294.2;4.7619047619999995;14.71;8.9
541-48-8554;A;Yangon;Normal;Male;Sports and travel;60.95;9;27.4275;575.9775;1/7/2019;12:08;Credit card;548.55;4.7619047619999995;27.4275;6.0
539-21-7227;B;Mandalay;Normal;Female;Sports and travel;51.54;5;12.885;270.585;1/26/2019;17:45;Cash;257.7;4.7619047619999995;12.885;4.2
213-32-1216;A;Yangon;Normal;Female;Electronic accessories;66.06;6;19.817999999999998;416.17800000000005;1/23/2019;10:28;Cash;396.36;4.7619047619999995;19.817999999999998;7.3
747-58-7183;B;Mandalay;Normal;Male;Fashion accessories;57.27;3;8.5905;180.4005;2/9/2019;20:31;Ewallet;171.81;4.7619047619999995;8.5905;6.5
582-52-8065;B;Mandalay;Normal;Female;Fashion accessories;54.31;9;24.4395;513.2295;2/22/2019;10:49;Cash;488.79;4.7619047619999995;24.4395;8.9
210-57-1719;B;Mandalay;Normal;Female;Health and beauty;58.24;9;26.208000000000002;550.368;2/5/2019;12:34;Cash;524.16;4.7619047619999995;26.208000000000002;9.7
399-69-4630;C;Naypyitaw;Normal;Male;Electronic accessories;22.21;6;6.662999999999999;139.923;3/7/2019;10:23;Credit card;133.26;4.7619047619999995;6.662999999999999;8.6
134-75-2619;A;Yangon;Member;Male;Electronic accessories;19.32;7;6.7620000000000005;142.002;3/25/2019;18:51;Cash;135.24;4.7619047619999995;6.7620000000000005;6.9
356-44-8813;B;Mandalay;Normal;Male;Home and lifestyle;37.48;3;5.622000000000001;118.06200000000001;1/20/2019;13:45;Credit card;112.44;4.7619047619999995;5.622000000000001;7.7
198-66-9832;B;Mandalay;Member;Female;Fashion accessories;72.04;2;7.204;151.284;2/4/2019;19:38;Cash;144.08;4.7619047619999995;7.204;9.5
283-26-5248;C;Naypyitaw;Member;Female;Food and beverages;98.52;10;49.26;1034.46;1/30/2019;20:23;Ewallet;985.2;4.7619047619999995;49.26;4.5
712-39-0363;A;Yangon;Member;Male;Food and beverages;41.66;6;12.498;262.45799999999997;1/2/2019;15:24;Ewallet;249.96;4.7619047619999995;12.498;5.6
218-59-9410;A;Yangon;Member;Female;Home and lifestyle;72.42;3;10.863;228.123;3/29/2019;16:54;Ewallet;217.26;4.7619047619999995;10.863;8.2
174-75-0888;B;Mandalay;Normal;Male;Electronic accessories;21.58;9;9.711;203.93099999999998;3/14/2019;12:32;Cash;194.22;4.7619047619999995;9.711;7.3
866-99-7614;C;Naypyitaw;Normal;Male;Food and beverages;89.2;10;44.6;936.6;2/11/2019;15:42;Credit card;892.0;4.7619047619999995;44.6;4.4
134-54-4720;B;Mandalay;Normal;Female;Electronic accessories;42.42;8;16.968;356.32800000000003;1/30/2019;13:58;Ewallet;339.36;4.7619047619999995;16.968;5.7
760-90-2357;A;Yangon;Member;Male;Electronic accessories;74.51;6;22.353;469.413;3/20/2019;15:08;Ewallet;447.06;4.7619047619999995;22.353;5.0
514-37-2845;B;Mandalay;Normal;Male;Fashion accessories;99.25;2;9.925;208.425;3/20/2019;13:02;Cash;198.5;4.7619047619999995;9.925;9.0
698-98-5964;A;Yangon;Normal;Female;Food and beverages;81.21;10;40.605;852.705;1/17/2019;13:01;Credit card;812.1;4.7619047619999995;40.605;6.3
718-57-9773;C;Naypyitaw;Normal;Female;Sports and travel;49.33;10;24.665;517.965;2/3/2019;16:40;Credit card;493.3;4.7619047619999995;24.665;9.4
651-88-7328;A;Yangon;Normal;Female;Fashion accessories;65.74;9;29.583000000000002;621.243;1/1/2019;13:55;Cash;591.66;4.7619047619999995;29.583000000000002;7.7
241-11-2261;B;Mandalay;Normal;Female;Fashion accessories;79.86;7;27.951;586.971;1/10/2019;10:33;Credit card;559.02;4.7619047619999995;27.951;5.5
408-26-9866;C;Naypyitaw;Normal;Female;Sports and travel;73.98;7;25.893;543.753;3/2/2019;16:42;Ewallet;517.86;4.7619047619999995;25.893;4.1
834-83-1826;B;Mandalay;Member;Female;Home and lifestyle;82.04;5;20.51;430.71;2/25/2019;17:16;Credit card;410.2;4.7619047619999995;20.51;7.6
343-61-3544;B;Mandalay;Member;Male;Sports and travel;26.67;10;13.335;280.035;1/29/2019;11:48;Cash;266.7;4.7619047619999995;13.335;8.6
239-48-4278;A;Yangon;Member;Male;Food and beverages;10.13;7;3.5455;74.4555;3/10/2019;19:35;Ewallet;70.91;4.7619047619999995;3.5455;8.3
355-34-6244;B;Mandalay;Normal;Male;Food and beverages;72.39;2;7.239;152.019;1/13/2019;19:55;Credit card;144.78;4.7619047619999995;7.239;8.1
550-84-8664;A;Yangon;Normal;Male;Sports and travel;85.91;5;21.4775;451.0275;3/22/2019;14:33;Credit card;429.55;4.7619047619999995;21.4775;8.6
339-96-8318;B;Mandalay;Member;Male;Fashion accessories;81.31;7;28.4585;597.6285;3/1/2019;19:49;Ewallet;569.17;4.7619047619999995;28.4585;6.3
458-61-0011;B;Mandalay;Normal;Male;Food and beverages;60.3;4;12.06;253.26;2/20/2019;18:43;Cash;241.2;4.7619047619999995;12.06;5.8
592-34-6155;C;Naypyitaw;Normal;Male;Food and beverages;31.77;4;6.354;133.434;1/14/2019;14:43;Ewallet;127.08;4.7619047619999995;6.354;6.2
797-88-0493;A;Yangon;Normal;Female;Health and beauty;64.27;4;12.854000000000001;269.934;3/26/2019;13:54;Cash;257.08;4.7619047619999995;12.854000000000001;7.7
207-73-1363;B;Mandalay;Normal;Male;Health and beauty;69.51;2;6.9510000000000005;145.971;3/1/2019;12:15;Ewallet;139.02;4.7619047619999995;6.9510000000000005;8.1
390-31-6381;C;Naypyitaw;Normal;Male;Food and beverages;27.22;3;4.083;85.743;1/7/2019;12:37;Cash;81.66;4.7619047619999995;4.083;7.3
443-82-0585;A;Yangon;Member;Female;Health and beauty;77.68;4;15.536;326.256;2/1/2019;19:54;Cash;310.72;4.7619047619999995;15.536;8.4
339-18-7061;C;Naypyitaw;Member;Female;Fashion accessories;92.98;2;9.298;195.25799999999998;2/13/2019;15:06;Credit card;185.96;4.7619047619999995;9.298;8.0
359-90-3665;B;Mandalay;Member;Female;Fashion accessories;18.08;4;3.616;75.936;1/14/2019;18:03;Credit card;72.32;4.7619047619999995;3.616;9.5
375-72-3056;B;Mandalay;Normal;Male;Sports and travel;63.06;3;9.459;198.639;1/19/2019;15:58;Ewallet;189.18;4.7619047619999995;9.459;7.0
127-47-6963;A;Yangon;Normal;Male;Health and beauty;51.71;4;10.342;217.18200000000002;3/9/2019;13:53;Credit card;206.84;4.7619047619999995;10.342;9.8
278-86-2735;A;Yangon;Normal;Female;Food and beverages;52.34;3;7.851;164.87099999999998;3/27/2019;14:03;Cash;157.02;4.7619047619999995;7.851;9.2
695-28-6250;A;Yangon;Normal;Female;Sports and travel;43.06;5;10.765;226.065;2/4/2019;16:38;Ewallet;215.3;4.7619047619999995;10.765;7.7
379-17-6588;C;Naypyitaw;Normal;Male;Fashion accessories;59.61;10;29.805;625.905;3/14/2019;11:07;Cash;596.1;4.7619047619999995;29.805;5.3
227-50-3718;A;Yangon;Normal;Male;Health and beauty;14.62;5;3.655;76.755;3/4/2019;12:23;Cash;73.1;4.7619047619999995;3.655;4.4
302-15-2162;C;Naypyitaw;Member;Male;Health and beauty;46.53;6;13.959000000000001;293.139;3/3/2019;10:54;Credit card;279.18;4.7619047619999995;13.959000000000001;4.3
788-07-8452;C;Naypyitaw;Member;Female;Home and lifestyle;24.24;7;8.484;178.16400000000002;1/27/2019;17:38;Ewallet;169.68;4.7619047619999995;8.484;9.4
560-49-6611;A;Yangon;Member;Female;Sports and travel;45.58;1;2.279;47.858999999999995;2/7/2019;14:13;Cash;45.58;4.7619047619999995;2.279;9.8
880-35-0356;A;Yangon;Member;Female;Sports and travel;75.2;3;11.28;236.88;2/5/2019;11:51;Ewallet;225.6;4.7619047619999995;11.28;4.8
585-11-6748;B;Mandalay;Member;Male;Sports and travel;96.8;3;14.52;304.92;3/15/2019;13:05;Cash;290.4;4.7619047619999995;14.52;5.3
470-31-3286;B;Mandalay;Normal;Male;Health and beauty;14.82;3;2.2230000000000003;46.683;3/1/2019;11:30;Credit card;44.46;4.7619047619999995;2.2230000000000003;8.7
152-68-2907;A;Yangon;Normal;Male;Food and beverages;52.2;3;7.83;164.43;2/15/2019;13:30;Credit card;156.6;4.7619047619999995;7.83;9.5
123-35-4896;C;Naypyitaw;Normal;Female;Sports and travel;46.66;9;20.997;440.93699999999995;2/17/2019;19:11;Ewallet;419.94;4.7619047619999995;20.997;5.3
258-69-7810;C;Naypyitaw;Normal;Female;Fashion accessories;36.85;5;9.2125;193.4625;1/26/2019;18:53;Cash;184.25;4.7619047619999995;9.2125;9.2
334-64-2006;A;Yangon;Member;Female;Home and lifestyle;70.32;2;7.032;147.672;3/24/2019;14:22;Ewallet;140.64;4.7619047619999995;7.032;9.6
219-61-4139;C;Naypyitaw;Normal;Male;Electronic accessories;83.08;1;4.154;87.234;1/23/2019;17:16;Ewallet;83.08;4.7619047619999995;4.154;6.4
881-41-7302;C;Naypyitaw;Normal;Female;Fashion accessories;64.99;1;3.2495;68.2395;1/26/2019;10:06;Credit card;64.99;4.7619047619999995;3.2495;4.5
373-09-4567;C;Naypyitaw;Normal;Male;Food and beverages;77.56;10;38.78;814.38;3/14/2019;20:35;Ewallet;775.6;4.7619047619999995;38.78;6.9
642-30-6693;B;Mandalay;Normal;Female;Sports and travel;54.51;6;16.352999999999998;343.413;3/17/2019;13:54;Ewallet;327.06;4.7619047619999995;16.352999999999998;7.8
484-22-8230;C;Naypyitaw;Member;Female;Fashion accessories;51.89;7;18.1615;381.3915;1/8/2019;20:08;Cash;363.23;4.7619047619999995;18.1615;4.5
830-58-2383;B;Mandalay;Normal;Male;Home and lifestyle;31.75;4;6.35;133.35;2/8/2019;15:26;Cash;127.0;4.7619047619999995;6.35;8.6
559-98-9873;A;Yangon;Member;Female;Fashion accessories;53.65;7;18.7775;394.3275;2/10/2019;12:56;Ewallet;375.55;4.7619047619999995;18.7775;5.2
544-32-5024;C;Naypyitaw;Member;Female;Food and beverages;49.79;4;9.958;209.118;3/28/2019;19:16;Credit card;199.16;4.7619047619999995;9.958;6.4
318-12-0304;A;Yangon;Normal;Male;Fashion accessories;30.61;1;1.5305;32.1405;1/23/2019;12:20;Ewallet;30.61;4.7619047619999995;1.5305;5.2
349-97-8902;B;Mandalay;Member;Male;Food and beverages;57.89;2;5.789;121.569;1/17/2019;10:37;Ewallet;115.78;4.7619047619999995;5.789;8.9
421-95-9805;A;Yangon;Normal;Female;Electronic accessories;28.96;1;1.4480000000000002;30.408;2/7/2019;10:18;Credit card;28.96;4.7619047619999995;1.4480000000000002;6.2
277-35-5865;C;Naypyitaw;Member;Female;Food and beverages;98.97;9;44.5365;935.2665;3/9/2019;11:23;Cash;890.73;4.7619047619999995;44.5365;6.7
789-23-8625;B;Mandalay;Member;Male;Fashion accessories;93.22;3;13.982999999999999;293.643;1/24/2019;11:45;Cash;279.66;4.7619047619999995;13.982999999999999;7.2
284-54-4231;C;Naypyitaw;Member;Male;Sports and travel;80.93;1;4.0465;84.9765;1/19/2019;16:08;Credit card;80.93;4.7619047619999995;4.0465;9.0
443-59-0061;A;Yangon;Member;Male;Food and beverages;67.45;10;33.725;708.225;2/3/2019;11:25;Ewallet;674.5;4.7619047619999995;33.725;4.2
509-29-3912;A;Yangon;Member;Female;Sports and travel;38.72;9;17.424;365.904;3/20/2019;12:24;Ewallet;348.48;4.7619047619999995;17.424;4.2
327-40-9673;B;Mandalay;Member;Male;Sports and travel;72.6;6;21.78;457.38;1/13/2019;19:51;Cash;435.6;4.7619047619999995;21.78;6.9
840-19-2096;C;Naypyitaw;Member;Male;Electronic accessories;87.91;5;21.9775;461.5275;3/14/2019;18:10;Ewallet;439.55;4.7619047619999995;21.9775;4.4
828-46-6863;A;Yangon;Member;Male;Food and beverages;98.53;6;29.559;620.739;1/23/2019;11:22;Credit card;591.18;4.7619047619999995;29.559;4.0
641-96-3695;C;Naypyitaw;Member;Female;Fashion accessories;43.46;6;13.038;273.798;2/7/2019;17:55;Ewallet;260.76;4.7619047619999995;13.038;8.5
420-97-3340;A;Yangon;Normal;Female;Food and beverages;71.68;3;10.752;225.792;3/28/2019;15:30;Credit card;215.04;4.7619047619999995;10.752;9.2
436-54-4512;A;Yangon;Member;Female;Food and beverages;91.61;1;4.5805;96.1905;3/20/2019;19:44;Cash;91.61;4.7619047619999995;4.5805;9.8
670-79-6321;B;Mandalay;Member;Female;Home and lifestyle;94.59;7;33.1065;695.2365;1/17/2019;15:27;Credit card;662.13;4.7619047619999995;33.1065;4.9
852-62-7105;B;Mandalay;Normal;Female;Fashion accessories;83.25;10;41.625;874.125;1/12/2019;11:25;Credit card;832.5;4.7619047619999995;41.625;4.4
598-06-7312;B;Mandalay;Member;Male;Fashion accessories;91.35;1;4.5675;95.9175;2/16/2019;15:42;Cash;91.35;4.7619047619999995;4.5675;6.8
135-13-8269;B;Mandalay;Member;Female;Food and beverages;78.88;2;7.888;165.648;1/26/2019;16:04;Cash;157.76;4.7619047619999995;7.888;9.1
816-57-2053;A;Yangon;Normal;Male;Sports and travel;60.87;2;6.087000000000001;127.82700000000001;3/9/2019;12:37;Ewallet;121.74;4.7619047619999995;6.087000000000001;8.7
628-90-8624;B;Mandalay;Member;Male;Health and beauty;82.58;10;41.29;867.09;3/14/2019;14:41;Cash;825.8;4.7619047619999995;41.29;5.0
856-66-2701;A;Yangon;Member;Male;Home and lifestyle;53.3;3;7.995;167.895;1/25/2019;14:19;Ewallet;159.9;4.7619047619999995;7.995;7.5
308-39-1707;A;Yangon;Normal;Female;Fashion accessories;12.09;1;0.6045;12.6945;1/26/2019;18:19;Credit card;12.09;4.7619047619999995;0.6045;8.2
149-61-1929;A;Yangon;Normal;Male;Sports and travel;64.19;10;32.095;673.995;1/19/2019;14:08;Credit card;641.9;4.7619047619999995;32.095;6.7
655-07-2265;A;Yangon;Normal;Male;Electronic accessories;78.31;3;11.7465;246.6765;3/5/2019;16:38;Ewallet;234.93;4.7619047619999995;11.7465;5.4
589-02-8023;A;Yangon;Member;Male;Food and beverages;83.77;2;8.377;175.917;1/15/2019;10:54;Credit card;167.54;4.7619047619999995;8.377;7.0
420-04-7590;B;Mandalay;Normal;Male;Home and lifestyle;99.7;3;14.955;314.055;3/18/2019;11:29;Ewallet;299.1;4.7619047619999995;14.955;4.7
182-88-2763;B;Mandalay;Member;Male;Food and beverages;79.91;3;11.9865;251.7165;3/20/2019;19:28;Credit card;239.73;4.7619047619999995;11.9865;5.0
188-55-0967;B;Mandalay;Member;Male;Health and beauty;66.47;10;33.235;697.935;1/15/2019;15:01;Credit card;664.7;4.7619047619999995;33.235;5.0
610-46-4100;A;Yangon;Normal;Male;Health and beauty;28.95;7;10.1325;212.7825;3/3/2019;20:31;Credit card;202.65;4.7619047619999995;10.1325;6.0
318-81-2368;C;Naypyitaw;Normal;Female;Electronic accessories;46.2;1;2.31;48.51;3/19/2019;12:16;Cash;46.2;4.7619047619999995;2.31;6.3
364-33-8584;B;Mandalay;Member;Female;Food and beverages;17.63;5;4.4075;92.5575;3/8/2019;15:27;Cash;88.15;4.7619047619999995;4.4075;8.5
665-63-9737;B;Mandalay;Normal;Male;Fashion accessories;52.42;3;7.8629999999999995;165.123;2/27/2019;17:36;Ewallet;157.26;4.7619047619999995;7.8629999999999995;7.5
695-09-5146;B;Mandalay;Member;Female;Food and beverages;98.79;3;14.8185;311.1885;2/23/2019;20:00;Ewallet;296.37;4.7619047619999995;14.8185;6.4
155-45-3814;C;Naypyitaw;Member;Female;Electronic accessories;88.55;8;35.42;743.82;3/19/2019;15:29;Ewallet;708.4;4.7619047619999995;35.42;4.7
794-32-2436;B;Mandalay;Member;Male;Electronic accessories;55.67;2;5.567;116.90700000000001;3/27/2019;15:08;Ewallet;111.34;4.7619047619999995;5.567;6.0
131-15-8856;C;Naypyitaw;Member;Female;Food and beverages;72.52;8;29.008000000000003;609.168;3/30/2019;19:26;Credit card;580.16;4.7619047619999995;29.008000000000003;4.0
273-84-2164;C;Naypyitaw;Member;Male;Electronic accessories;12.05;5;3.0125;63.2625;2/16/2019;15:53;Ewallet;60.25;4.7619047619999995;3.0125;5.5
706-36-6154;A;Yangon;Member;Male;Home and lifestyle;19.36;9;8.712;182.952;1/18/2019;18:43;Ewallet;174.24;4.7619047619999995;8.712;8.7
778-89-7974;C;Naypyitaw;Normal;Male;Health and beauty;70.21;6;21.063000000000002;442.32300000000004;3/30/2019;14:58;Cash;421.26;4.7619047619999995;21.063000000000002;7.4
574-31-8277;B;Mandalay;Member;Male;Fashion accessories;33.63;1;1.6815;35.3115;3/20/2019;19:55;Cash;33.63;4.7619047619999995;1.6815;5.6
859-71-0933;C;Naypyitaw;Member;Female;Sports and travel;15.49;2;1.5490000000000002;32.529;1/16/2019;15:10;Cash;30.98;4.7619047619999995;1.5490000000000002;6.3
740-11-5257;C;Naypyitaw;Normal;Male;Electronic accessories;24.74;10;12.37;259.77;2/24/2019;16:44;Cash;247.4;4.7619047619999995;12.37;7.1
369-82-2676;B;Mandalay;Normal;Male;Electronic accessories;75.66;5;18.915;397.215;1/15/2019;18:22;Ewallet;378.3;4.7619047619999995;18.915;7.8
563-47-4072;B;Mandalay;Normal;Female;Health and beauty;55.81;6;16.743;351.603;1/22/2019;11:52;Cash;334.86;4.7619047619999995;16.743;9.9
742-04-5161;A;Yangon;Member;Male;Home and lifestyle;72.78;10;36.39;764.19;2/3/2019;17:24;Cash;727.8;4.7619047619999995;36.39;7.3
149-15-7606;B;Mandalay;Member;Male;Sports and travel;37.32;9;16.794;352.67400000000004;3/6/2019;15:31;Ewallet;335.88;4.7619047619999995;16.794;5.1
133-77-3154;B;Mandalay;Member;Male;Fashion accessories;60.18;4;12.036;252.75599999999997;2/16/2019;18:04;Credit card;240.72;4.7619047619999995;12.036;9.4
169-52-4504;A;Yangon;Normal;Female;Electronic accessories;15.69;3;2.3535;49.4235;3/14/2019;14:13;Credit card;47.07;4.7619047619999995;2.3535;5.8
250-81-7186;C;Naypyitaw;Normal;Female;Electronic accessories;99.69;1;4.9845;104.6745;2/27/2019;10:23;Credit card;99.69;4.7619047619999995;4.9845;8.0
562-12-5430;A;Yangon;Member;Female;Fashion accessories;88.15;3;13.2225;277.6725;1/18/2019;10:11;Ewallet;264.45;4.7619047619999995;13.2225;7.9
816-72-8853;A;Yangon;Member;Female;Sports and travel;27.93;5;6.9825;146.6325;1/29/2019;15:48;Cash;139.65;4.7619047619999995;6.9825;5.9
491-38-3499;A;Yangon;Member;Male;Fashion accessories;55.45;1;2.7725;58.2225;2/26/2019;17:46;Credit card;55.45;4.7619047619999995;2.7725;4.9
322-02-2271;B;Mandalay;Normal;Female;Sports and travel;42.97;3;6.4455;135.3555;2/3/2019;11:46;Cash;128.91;4.7619047619999995;6.4455;9.3
842-29-4695;C;Naypyitaw;Member;Male;Sports and travel;17.14;7;5.999;125.979;1/16/2019;12:07;Credit card;119.98;4.7619047619999995;5.999;7.9
